ticker,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,topics,relevance_scores
AACG,ATA Creativity Global Provides Updates on Status Under Holding Foreign Companies Accountable Act,https://www.benzinga.com/pressreleases/22/05/g27045532/ata-creativity-global-provides-updates-on-status-under-holding-foreign-companies-accountable-act,20220506T123000,Globe Newswire,"BEIJING, May  06, 2022   ( GLOBE NEWSWIRE )  -- ATA Creativity Global  (  ( "", ACG"", or the "", Company"", , NASDAQ:AACG ) , an international educational services company focused on providing quality learning experiences that cultivate and enhance students' creativity, today provided an update on its ",https://ml.globenewswire.com/media/d6579069-9390-4e0b-9043-77b34d28870f/small/acglogo-jpg.jpg,Benzinga,General,www.benzinga.com,-0.02994,Neutral,0.187754,0.016803,Neutral,Financial Markets,0.938793
AACG,StockNews.com Begins Coverage on ATA Creativity Global  ( NASDAQ:AACG ) ,https://www.defenseworld.net/2022/05/05/stocknews-com-begins-coverage-on-ata-creativity-global-nasdaqaacg.html,20220505T052842,admin,"StockNews.com assumed coverage on shares of ATA Creativity Global  ( NASDAQ:AACG - Get Rating )  in a report released on Thursday. The firm set a ""sell"" rating on the stock.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/ata-creativity-global-logo.png&w=240&h=240&zc=2,Stocknews.com,n/a,www.defenseworld.net,-0.005095,Neutral,0.904136,-0.005095,Neutral,Life Sciences|Financial Markets|Earnings|Mergers & Acquisitions,1.0|0.929393|0.795202|0.108179
AACG,"ATA Creativity Global Announces Filing of Annual Report on Form 20-F for the Year Ended December 31, 2021",https://www.globenewswire.com/news-release/2022/04/26/2429287/0/en/ATA-Creativity-Global-Announces-Filing-of-Annual-Report-on-Form-20-F-for-the-Year-Ended-December-31-2021.html,20220426T132500,ATA Creativity Global,"BEIJING, April  26, 2022   ( GLOBE NEWSWIRE )  -- ATA Creativity Global  ( ""ACG"" or the ""Company"", Nasdaq: AACG ) , an international education services company focused on providing quality learning experiences that cultivate and enhance students' creativity, today announced that it has filed its ann",https://ml.globenewswire.com/Resource/Download/d6579069-9390-4e0b-9043-77b34d28870f?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.013765,Neutral,0.622063,0.013765,Neutral,Financial Markets,0.158519
AACG,ATA Creativity Global  ( NASDAQ:AACG )  Now Covered by Analysts at StockNews.com,https://decaymag.com/2022/04/20/ata-creativity-global-nasdaqaacg-now-covered-by-analysts-at-stocknews-com.html,20220420T074441,admin,StockNews.com began coverage on shares of ATA Creativity Global  ( NASDAQ:AACG - Get Rating )  in a research note issued to investors on Tuesday. The brokerage issued a sell rating on the stock.,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/ata-creativity-global-logo.png&w=240&h=240&zc=2,Stocknews.com,n/a,decaymag.com,0.015182,Neutral,0.864831,0.015182,Neutral,Financial Markets,0.266143
AACG,ATA Creativity Global  ( NASDAQ:AACG )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2022/04/19/ata-creativity-global-nasdaqaacg-coverage-initiated-by-analysts-at-stocknews-com.html,20220419T051441,admin,"StockNews.com initiated coverage on shares of ATA Creativity Global  ( NASDAQ:AACG - Get Rating )  in a research report issued on Tuesday. The firm set a ""sell"" rating on the stock.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/ata-creativity-global-logo.png&w=240&h=240&zc=2,Stocknews.com,n/a,www.defenseworld.net,0.012306,Neutral,0.923113,0.012306,Neutral,Earnings|Retail & Wholesale|Financial Markets,0.158519|1.0|0.316726
AAME,Atlantic American  ( NASDAQ:AAME )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/04/14/atlantic-american-nasdaqaame-now-covered-by-analysts-at-stocknews-com.html,20230414T054041,Defense World Staff,Atlantic American ( NASDAQ:AAME ) Now Covered by Analysts at ... Defense World ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,www.defenseworld.net,0.130065,Neutral,0.927104,0.229049,Somewhat-Bullish,Life Sciences|Financial Markets|Earnings|Finance,0.5|0.929393|0.158519|0.5
AAME,Atlantic American  ( NASDAQ:AAME )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/04/06/atlantic-american-nasdaqaame-coverage-initiated-at-stocknews-com.html,20230406T053455,Defense World Staff,Atlantic American ( NASDAQ:AAME ) Coverage Initiated at ... Defense World ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,www.defenseworld.net,0.18473,Somewhat-Bullish,0.890832,0.318117,Somewhat-Bullish,Financial Markets|Earnings|Technology|Finance,0.316726|0.310843|0.5|0.5
AAME,Atlantic American  ( NASDAQ:AAME )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/29/atlantic-american-nasdaqaame-earns-hold-rating-from-analysts-at-stocknews-com.html,20230329T060045,Defense World Staff,Atlantic American ( NASDAQ:AAME ) Earns Hold Rating from ... Defense World ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,www.defenseworld.net,0.194301,Somewhat-Bullish,0.874135,0.331517,Somewhat-Bullish,Life Sciences|Financial Markets|Earnings|Finance,0.5|0.962106|0.158519|0.5
AAME,Atlantic American  ( NASDAQ:AAME )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/05/atlantic-american-nasdaqaame-coverage-initiated-by-analysts-at-stocknews-com.html,20230305T081844,Defense World Staff,Atlantic American ( NASDAQ:AAME ) Coverage Initiated by Analysts ... Defense World ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,www.defenseworld.net,0.222811,Somewhat-Bullish,0.887556,0.379451,Bullish,Technology|Finance|Financial Markets,0.5|0.5|0.87644
AAME,Atlantic American  ( NASDAQ:AAME )  Coverage Initiated by Analysts at StockNews.com,https://reporter.am/2023/03/05/atlantic-american-nasdaqaame-coverage-initiated-by-analysts-at-stocknews-com.html,20230305T081844,AM Reporter Staff,Atlantic American ( NASDAQ:AAME ) Coverage Initiated by Analysts ... Armenian Reporter ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,reporter.am,0.222811,Somewhat-Bullish,0.887556,0.379451,Bullish,Technology|Finance|Financial Markets,0.5|0.5|0.87644
AAME,Atlantic American  ( NASDAQ:AAME )  Now Covered by Analysts at StockNews.com,https://www.etfdailynews.com/2023/03/05/atlantic-american-nasdaqaame-now-covered-by-analysts-at-stocknews-com/,20230305T081843,MarketBeat News,Atlantic American ( NASDAQ:AAME ) Now Covered by Analysts at ... ETF Daily News ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,www.etfdailynews.com,0.180056,Somewhat-Bullish,0.883743,0.309728,Somewhat-Bullish,Financial Markets|Earnings|Technology|Finance,0.316726|0.158519|0.5|0.5
AAME,StockNews.com Begins Coverage on Atlantic American  ( NASDAQ:AAME ) ,https://www.defenseworld.net/2023/02/17/stocknews-com-begins-coverage-on-atlantic-american-nasdaqaame.html,20230217T082245,Defense World Staff,StockNews.com Begins Coverage on Atlantic American ( NASDAQ ... Defense World ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,www.defenseworld.net,0.151269,Somewhat-Bullish,0.927104,0.265091,Somewhat-Bullish,Earnings|Finance|Financial Markets,0.158519|1.0|0.929393
AAME,Atlantic American  ( NASDAQ:AAME )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/02/09/atlantic-american-nasdaqaame-coverage-initiated-by-analysts-at-stocknews-com.html,20230209T091241,Defense World Staff,Atlantic American ( NASDAQ:AAME ) Coverage Initiated by Analysts ... Defense World ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,www.defenseworld.net,0.113282,Neutral,0.915317,0.199565,Somewhat-Bullish,Retail & Wholesale|Financial Markets|Manufacturing|Earnings|Finance,0.333333|0.161647|0.333333|0.650727|0.333333
AAME,Atlantic American  ( NASDAQ:AAME )  Coverage Initiated at StockNews.com,https://reporter.am/2023/02/09/atlantic-american-nasdaqaame-coverage-initiated-at-stocknews-com.html,20230209T091241,AM Reporter Staff,Atlantic American ( NASDAQ:AAME ) Coverage Initiated at ... Armenian Reporter ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,reporter.am,0.110919,Neutral,0.911721,0.195252,Somewhat-Bullish,Retail & Wholesale|Financial Markets|Manufacturing|Earnings|Finance,0.333333|0.214378|0.333333|0.714479|0.333333
AAME,StockNews.com Initiates Coverage on Atlantic American  ( NASDAQ:AAME ) ,https://reporter.am/2023/01/24/stocknews-com-initiates-coverage-on-atlantic-american-nasdaqaame.html,20230124T090241,AM Reporter Staff,StockNews.com Initiates Coverage on Atlantic American ( NASDAQ ... Armenian Reporter ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.png?v=20230106134703,Stocknews.com,n/a,reporter.am,0.102115,Neutral,0.92757,0.180564,Somewhat-Bullish,Financial Markets|Manufacturing|Earnings|Finance,0.962106|0.5|0.614606|0.5
AAME,Analysts at StockNews.com rate Atlantic American  ( NASDAQ:AAME )  as a hold.,https://beststocks.com/analysts-at-stocknews-com-rate-atlantic-american-2/,20230117T225022,Elaine Mendonça,Analysts at StockNews.com rate Atlantic American ( NASDAQ:AAME ... Best Stocks ...,https://beststocks.com/wp-content/uploads/2022/08/The-Cheapest-stock-on-Webull-To-Buy-Now.jpg,Stocknews.com,n/a,beststocks.com,0.129644,Neutral,0.70749,0.207063,Somewhat-Bullish,Earnings|Finance|Financial Markets,0.972476|1.0|0.990999
AAME,Analysts at StockNews.com rate Atlantic American  ( NASDAQ:AAME )  as a hold.,https://beststocks.com/analysts-at-stocknews-com-rate-atlantic-american/,20230117T155629,Elaine Mendonça,Analysts at StockNews.com rate Atlantic American ( NASDAQ:AAME ... Best Stocks ...,https://beststocks.com/wp-content/uploads/2022/07/Investment.jpg,Stocknews.com,n/a,beststocks.com,0.16328,Somewhat-Bullish,0.729947,0.263437,Somewhat-Bullish,Earnings|Finance|Financial Markets,0.972476|1.0|0.962106
AAME,Atlantic American  ( NASDAQ:AAME )  Coverage Initiated by Analysts at StockNews.com,https://reporter.am/2022/12/31/atlantic-american-nasdaqaame-coverage-initiated-by-analysts-at-stocknews-com.html,20221231T082245,AM Reporter Staff,Atlantic American ( NASDAQ:AAME ) Coverage Initiated by Analysts ... Armenian Reporter ...,https://www.marketbeat.com/logos/atlantic-american-co-logo.jpg,Stocknews.com,n/a,reporter.am,0.080068,Neutral,0.930964,0.142699,Neutral,Financial Markets|Manufacturing|Earnings|Finance,0.214378|0.5|0.818451|0.5
AAME,StockNews.com Initiates Coverage on Atlantic American  ( NASDAQ:AAME ) ,https://reporter.am/2022/12/07/stocknews-com-initiates-coverage-on-atlantic-american-nasdaqaame.html,20221207T084442,AM Reporter Staff,"Investment analysts at StockNews.com assumed coverage on shares of Atlantic American ( NASDAQ:AAME - Get Rating ) in a report released on Wednesday. The brokerage set a ""hold"" rating on the financial services provider's stock. Shares of Atlantic American stock opened at $2.66 on Wednesday.",https://www.marketbeat.com/logos/atlantic-american-co-logo.jpg,Stocknews.com,n/a,reporter.am,0.187904,Somewhat-Bullish,0.899367,0.323688,Somewhat-Bullish,Earnings|Finance|Financial Markets,0.158519|1.0|0.413559
AAME,Atlantic American  ( NASDAQ:AAME )  Earns Hold Rating from Analysts at StockNews.com,https://www.etfdailynews.com/2022/11/29/atlantic-american-nasdaqaame-earns-hold-rating-from-analysts-at-stocknews-com-2/,20221129T082446,MarketBeat News,"Equities researchers at StockNews.com started coverage on shares of Atlantic American ( NASDAQ:AAME - Get Rating ) in a research note issued on Tuesday. The brokerage set a ""hold"" rating on the financial services provider's stock. Shares of NASDAQ AAME opened at $2.82 on Tuesday.",https://www.marketbeat.com/logos/atlantic-american-co-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.132506,Neutral,0.883917,0.229733,Somewhat-Bullish,Finance|Financial Markets,1.0|0.365926
AAME,StockNews.com Initiates Coverage on Atlantic American  ( NASDAQ:AAME ) ,https://reporter.am/2022/11/15/stocknews-com-initiates-coverage-on-atlantic-american-nasdaqaame-3.html,20221115T062042,AM Reporter Staff,"Analysts at StockNews.com began coverage on shares of Atlantic American ( NASDAQ:AAME - Get Rating ) in a note issued to investors on Sunday. The firm set a ""hold"" rating on the financial services provider's stock. Atlantic American stock opened at $3.04 on Friday.",https://www.marketbeat.com/logos/atlantic-american-co-logo.jpg,Stocknews.com,n/a,reporter.am,0.063749,Neutral,0.891347,0.112167,Neutral,Life Sciences|Financial Markets|Manufacturing|Earnings|Technology|Finance,0.25|0.214378|0.25|0.818451|0.25|0.25
AAME,Atlantic American  ( NASDAQ:AAME )  Now Covered by Analysts at StockNews.com,https://www.etfdailynews.com/2022/11/13/atlantic-american-nasdaqaame-now-covered-by-analysts-at-stocknews-com/,20221113T081242,MarketBeat News,"Stock analysts at StockNews.com began coverage on shares of Atlantic American ( NASDAQ:AAME - Get Rating ) in a note issued to investors on Sunday. The firm set a ""hold"" rating on the financial services provider's stock. Shares of AAME opened at $3.06 on Friday.",https://www.marketbeat.com/logos/atlantic-american-co-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.021441,Neutral,0.9171,0.038056,Neutral,Retail & Wholesale|Financial Markets|Earnings|Finance,0.5|0.214378|0.650727|0.5
AAME,Atlantic American Corporation Reports Third Quarter Results for 2022,https://www.globenewswire.com/news-release/2022/11/08/2551326/17977/en/Atlantic-American-Corporation-Reports-Third-Quarter-Results-for-2022.html,20221108T193700,Atlantic American Corporation,"ATLANTA, Nov. 08, 2022 ( GLOBE NEWSWIRE ) -- Atlantic American Corporation ( Nasdaq- AAME ) today reported net loss for the three month period ended September 30, 2022 of $0.7 million, or $0.04 per diluted share, as compared to net loss of $0.9 million, or $0.05 per diluted share, for the ...",https://ml.globenewswire.com/Resource/Download/b93b9c43-593a-4adb-90a6-5b33d173d81e?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.252682,Somewhat-Bullish,0.237668,0.12126,Neutral,Earnings|Finance|Financial Markets,0.999346|1.0|0.839681
AAME,StockNews.com Initiates Coverage on Atlantic American  ( NASDAQ:AAME ) ,https://www.etfdailynews.com/2022/11/05/stocknews-com-initiates-coverage-on-atlantic-american-nasdaqaame/,20221105T062243,MarketBeat News,"Investment analysts at StockNews.com assumed coverage on shares of Atlantic American ( NASDAQ:AAME - Get Rating ) in a report issued on Saturday. The brokerage set a ""hold"" rating on the financial services provider's stock. Shares of NASDAQ AAME opened at $3.03 on Friday.",https://www.marketbeat.com/logos/atlantic-american-co-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.099293,Neutral,0.924127,0.175767,Somewhat-Bullish,Earnings|Finance|Financial Markets,0.818451|1.0|0.266143
AAME,Atlantic American  ( NASDAQ:AAME )  Now Covered by StockNews.com,https://www.etfdailynews.com/2022/10/28/atlantic-american-nasdaqaame-now-covered-by-stocknews-com/,20221028T124604,MarketBeat News,"Analysts at StockNews.com initiated coverage on shares of Atlantic American ( NASDAQ:AAME - Get Rating ) in a research report issued to clients and investors on Friday. The firm set a ""hold"" rating on the financial services provider's stock. NASDAQ:AAME opened at $3.05 on Friday.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?w=250&h=150&zc=2&src=https://www.marketbeat.com/logos/atlantic-american-co-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.141432,Neutral,0.874993,0.244261,Somewhat-Bullish,Financial Markets|Earnings|Energy & Transportation|Finance,0.161647|0.614606|0.5|0.5
AAME,StockNews.com Initiates Coverage on Atlantic American  ( NASDAQ:AAME ) ,https://www.etfdailynews.com/2022/10/04/stocknews-com-initiates-coverage-on-atlantic-american-nasdaqaame/,20221004T062925,MarketBeat News,"Equities research analysts at StockNews.com assumed coverage on shares of Atlantic American ( NASDAQ:AAME - Get Rating ) in a report issued on Tuesday. The brokerage set a ""hold"" rating on the financial services provider's stock. Shares of NASDAQ:AAME opened at $2.80 on Tuesday.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?w=250&h=150&zc=2&src=https://www.marketbeat.com/logos/atlantic-american-co-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.17592,Somewhat-Bullish,0.874135,0.301591,Somewhat-Bullish,Life Sciences|Financial Markets|Energy & Transportation|Finance,0.333333|0.87644|0.333333|0.333333
